apply_id,user_hash,apply_ts,ip,ip_country,device_fp,device_drift,mouse_jitter_ms,key_burst_ratio,rdp_latency_ms,immig_overseas,prev_in_defaulter,separation_voluntary,device_changed,tz_changed,apply_count_6m,loss_retroactive_days,training_ip_overseas,region_surge_pct,label,risk_score,reasons,pred_p25
A000428,U8471,2026-04-11T15:00:00+09:00,211.84.161.251,KR,FP_19827,-0.056,12.2,0.86,0.9,False,False,True,False,False,0,-2,False,-2.9255739292324896,0,0,,0
A000188,U5884,2026-04-16T17:00:00+09:00,211.248.176.164,KR,FP_50906,0.049,22.3,0.96,4.3,False,False,False,False,False,0,-1,False,4.182143807108826,0,0,,0
A000648,U1577,2026-04-07T09:00:00+09:00,211.71.2.184,KR,FP_53481,-0.041,11.7,0.84,11.4,False,False,False,False,False,0,-2,False,-10.241258193171877,0,0,,0
A000801,U5268,2026-04-18T16:00:00+09:00,211.199.156.254,KR,FP_37644,0.053,22.0,0.8,3.6,False,False,False,False,False,1,1,False,-0.5023015649086651,0,0,,0
A000800,U9686,2026-04-04T17:00:00+09:00,211.46.164.201,KR,FP_99212,0.018,18.1,0.91,9.9,False,False,False,False,False,0,-3,False,-11.604785862974502,0,0,,0
A000414,U4883,2026-04-28T10:00:00+09:00,211.208.186.46,KR,FP_52022,0.125,14.4,1.06,6.9,False,False,False,False,False,1,3,False,6.923464740019009,0,0,,0
A000878,U9059,2026-04-11T12:00:00+09:00,211.236.88.60,KR,FP_94974,0.043,11.8,1.01,11.8,False,False,False,False,False,1,-1,False,0.3157000484896656,0,0,,0
A000378,U2425,2026-04-16T11:00:00+09:00,211.104.11.150,KR,FP_54597,0.111,17.6,1.12,8.4,False,False,False,False,False,0,3,False,6.09076877981991,0,0,,0
A000248,U8398,2026-04-05T11:00:00+09:00,211.94.113.129,KR,FP_25471,0.106,29.8,0.94,4.3,False,False,False,False,False,0,-3,False,-0.9436019940510461,0,0,,0
A000133,U1193,2026-04-07T18:00:00+09:00,211.111.245.106,KR,FP_43643,0.041,12.8,1.41,5.8,False,False,False,False,False,1,2,False,6.30627296530006,0,0,,0
A000966,U4652,2026-04-10T13:00:00+09:00,211.196.197.251,KR,FP_18884,0.495,119.7,2.47,25.8,True,True,True,True,False,3,-24,True,-14.176395221239144,1,100,mouse_jitter=120ms|key_burst=2.47|L5E:체불사업장_자의퇴직위장|L5D:device_변경|L5D:반복신청_3회|L5F:상실소급_24일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000724,U4000,2026-04-30T17:00:00+09:00,211.234.20.39,KR,FP_42807,0.03,24.0,1.28,4.0,False,False,False,False,False,0,2,False,-0.04826395877577784,0,0,,0
A000623,U1673,2026-04-05T16:00:00+09:00,211.54.56.123,KR,FP_02175,0.145,25.1,0.92,12.2,False,False,False,False,False,0,0,False,2.6308937476516236,0,0,,0
A000828,U0820,2026-04-23T10:00:00+09:00,211.198.164.98,KR,FP_62397,0.082,5.7,0.8,5.2,False,False,False,False,False,1,0,False,0.4474459657122825,0,0,,0
A000196,U1662,2026-04-27T16:00:00+09:00,211.115.83.231,KR,FP_09662,0.054,17.5,1.15,5.5,False,False,False,False,False,0,-3,False,-20.445885731102212,0,0,,0
A000226,U6222,2026-04-25T14:00:00+09:00,211.14.66.247,KR,FP_63980,0.089,26.7,1.15,6.1,False,False,False,False,False,0,1,False,-1.1682278483189557,0,0,,0
A000326,U1937,2026-04-01T16:00:00+09:00,211.60.106.212,KR,FP_54270,0.094,22.6,1.05,1.8,False,False,False,False,False,0,-1,False,-8.840343632726157,0,0,,0
A000315,U3324,2026-04-25T12:00:00+09:00,211.33.90.224,KR,FP_80880,0.039,11.2,1.01,1.4,False,False,True,False,False,0,-1,False,1.9845583584001267,0,0,,0
A000461,U1451,2026-04-28T11:00:00+09:00,211.12.158.63,KR,FP_84400,-0.002,13.9,0.95,0.2,False,False,False,False,False,0,-3,False,-8.899823785676018,0,0,,0
A000584,U6234,2026-04-06T09:00:00+09:00,211.190.217.99,KR,FP_35379,0.066,22.5,0.8,0,False,True,False,False,False,0,1,False,21.877176246850304,0,20,L5E:체불사업장이직,0
A000029,U1989,2026-04-15T11:00:00+09:00,211.237.162.226,KR,FP_80302,0.064,28.4,0.8,0,False,False,False,False,False,0,3,False,9.678646098118504,0,0,,0
A000786,U0261,2026-04-04T12:00:00+09:00,211.158.151.91,KR,FP_52163,0.035,17.3,1.26,9.4,False,False,False,False,False,0,-1,False,-9.841082982776072,0,0,,0
A000821,U0326,2026-04-16T18:00:00+09:00,211.176.173.43,KR,FP_48493,0.034,24.9,1.05,3.5,False,False,False,False,False,0,2,False,9.51082861103875,0,0,,0
A000858,U2692,2026-04-29T09:00:00+09:00,211.175.74.174,KR,FP_70807,-0.006,7.8,1.15,0,False,False,False,False,False,0,3,False,-4.25357622324724,0,0,,0
A000501,U1094,2026-04-23T12:00:00+09:00,211.252.210.62,KR,FP_48331,0.033,24.2,1.04,5.5,False,False,False,False,False,0,-3,False,-8.835149073245592,0,0,,0
A000372,U0084,2026-04-14T09:00:00+09:00,211.20.240.17,KR,FP_55798,-0.006,17.8,1.11,0,False,False,False,False,False,0,2,False,-5.84006772858248,0,0,,0
A000433,U6593,2026-04-10T11:00:00+09:00,211.61.152.251,KR,FP_56671,0.026,18.0,0.8,10.6,False,False,True,False,False,0,0,False,-7.734857681934898,0,0,,0
A000322,U3402,2026-04-02T11:00:00+09:00,211.75.28.178,KR,FP_04814,0.058,22.0,0.8,1.8,False,False,True,False,False,2,-2,False,-6.462181793734874,0,0,,0
A000318,U9592,2026-04-29T17:00:00+09:00,211.69.201.211,KR,FP_42397,0.02,21.9,0.8,0.8,False,False,False,False,False,0,2,False,4.584006209863996,0,0,,0
A000014,U0961,2026-04-06T15:00:00+09:00,211.1.199.135,KR,FP_59639,0.033,35.1,0.96,0,False,False,False,False,False,0,-3,False,-10.985141893109919,0,0,,0
A000165,U5632,2026-04-29T09:00:00+09:00,211.23.50.235,KR,FP_02135,0.027,34.0,1.28,4.8,False,False,False,False,False,0,2,False,0.1326067610686776,0,0,,0
A000908,U6847,2026-04-02T09:00:00+09:00,211.184.175.190,KR,FP_44195,0.771,142.0,1.68,89.2,True,False,False,False,True,2,-12,False,-1.4611094712977846,1,100,mouse_jitter=142ms|rdp_latency=89ms|device_drift=0.77|L5D:tz_변경|L5F:상실지연_12일|L5B:immig_overseas,1
A000978,U3508,2026-04-02T13:00:00+09:00,104.16.11.202,OVERSEAS,FP_44213,0.052,21.6,1.13,11.5,True,False,False,False,False,0,3,True,-0.9202454004269373,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000851,U1758,2026-04-29T09:00:00+09:00,211.15.25.5,KR,FP_35945,0.042,27.7,0.93,0.2,False,False,True,False,False,0,0,False,8.785873474173142,0,0,,0
A000051,U6808,2026-04-27T16:00:00+09:00,211.241.124.233,KR,FP_72256,0.125,24.0,1.1,0,False,False,True,False,False,1,-1,False,-9.682688254730717,0,0,,0
A000778,U1922,2026-04-17T13:00:00+09:00,211.52.241.118,KR,FP_86563,-0.036,27.0,0.8,3.2,False,False,False,False,False,0,-1,False,2.7481013045016796,0,0,,0
A000509,U7900,2026-04-03T14:00:00+09:00,211.9.229.195,KR,FP_66982,0.139,15.4,0.89,0,False,False,False,False,False,0,2,False,-15.591533581541267,0,0,,0
A000441,U6419,2026-04-02T14:00:00+09:00,211.4.52.221,KR,FP_54485,0.112,29.5,0.8,0,False,False,False,False,False,0,1,False,-7.201209768051707,0,0,,0
A000445,U0298,2026-04-12T13:00:00+09:00,211.182.81.89,KR,FP_65992,0.113,23.6,1.01,0,False,False,False,False,False,0,-1,False,5.85447707513421,0,0,,0
A000813,U2366,2026-04-10T11:00:00+09:00,211.198.131.82,KR,FP_48245,0.039,19.3,0.8,4.5,False,False,False,False,False,2,-2,False,2.805604690568507,0,0,,0
A000570,U1536,2026-04-16T11:00:00+09:00,211.235.94.90,KR,FP_24755,-0.059,9.8,1.07,8.7,False,False,False,False,False,0,-2,False,3.5047702614843312,0,0,,0
A000896,U4021,2026-04-05T10:00:00+09:00,211.151.191.27,KR,FP_45948,0.002,22.2,0.88,0.6,False,False,False,False,False,0,3,False,2.147663947798171,0,0,,0
A000698,U3547,2026-04-09T11:00:00+09:00,211.134.52.64,KR,FP_68462,-0.023,11.1,0.83,12.5,False,False,False,False,False,1,2,False,5.768672993086037,0,0,,0
A000384,U0902,2026-04-20T12:00:00+09:00,211.113.142.100,KR,FP_02956,0.134,29.8,0.8,0,False,False,False,False,False,0,1,False,20.49887515075823,0,0,,0
A000846,U2256,2026-04-17T14:00:00+09:00,211.165.198.202,KR,FP_02524,0.009,19.5,1.31,6.2,False,False,True,False,False,0,-2,False,-1.0398761814894435,0,0,,0
A000300,U9115,2026-04-19T18:00:00+09:00,211.79.48.19,KR,FP_60342,0.033,24.3,0.82,9.9,False,False,False,False,False,0,-2,False,-1.5827793894485152,0,0,,0
A000048,U5701,2026-04-14T14:00:00+09:00,211.164.53.82,KR,FP_43229,0.0,26.2,0.89,0.7,False,False,True,False,False,0,-3,False,9.998477977290925,0,0,,0
A000183,U9885,2026-04-02T12:00:00+09:00,211.167.75.46,KR,FP_93213,0.114,20.1,1.19,0,False,False,False,True,False,0,0,False,-1.270222335537583,0,18,L5D:device_변경,0
A000256,U5654,2026-04-16T16:00:00+09:00,211.3.71.225,KR,FP_21707,0.058,31.9,0.98,7.8,False,False,False,False,False,0,0,False,5.985077639597968,0,0,,0
A000594,U6231,2026-04-02T14:00:00+09:00,211.220.242.109,KR,FP_07089,0.053,22.1,1.01,0,False,False,False,False,False,0,-3,False,-4.720084090608228,0,0,,0
A000543,U6915,2026-04-03T17:00:00+09:00,211.130.133.195,KR,FP_85167,0.13,28.3,0.88,8.3,False,False,False,False,False,0,2,False,3.825992762260007,0,0,,0
A000305,U6940,2026-04-12T14:00:00+09:00,211.97.164.176,KR,FP_77841,0.09,10.4,0.8,7.3,False,False,False,False,False,0,3,False,8.108806674493936,0,0,,0
A000139,U2440,2026-04-08T12:00:00+09:00,211.129.181.136,KR,FP_52023,0.064,42.2,1.24,1.4,False,False,False,False,False,0,3,False,1.902087109569829,0,0,,0
A000308,U4445,2026-04-02T16:00:00+09:00,211.4.34.198,KR,FP_86557,0.037,39.4,0.8,0,False,True,False,False,False,0,0,False,-15.705056080000224,0,20,L5E:체불사업장이직,0
A000875,U5595,2026-04-10T17:00:00+09:00,211.167.157.240,KR,FP_67036,0.121,5,1.03,8.6,False,False,False,False,False,0,-2,False,-11.290147081230021,0,0,,0
A000666,U6816,2026-04-03T15:00:00+09:00,211.144.73.12,KR,FP_42801,0.013,14.1,1.42,3.3,False,False,False,False,False,0,-1,False,22.180287842580448,0,0,,0
A000671,U7440,2026-04-01T11:00:00+09:00,211.61.214.134,KR,FP_72690,0.08,17.3,0.8,13.1,False,False,True,False,False,0,1,False,11.963096896525002,0,0,,0
A000877,U5489,2026-04-17T15:00:00+09:00,211.142.135.217,KR,FP_87777,0.085,10.8,0.8,7.1,False,False,False,False,False,0,1,False,-3.4765061841199056,0,0,,0
A000025,U2042,2026-04-24T13:00:00+09:00,211.158.209.167,KR,FP_52744,0.017,15.9,0.8,7.6,False,False,False,False,False,0,0,False,13.811486989471547,0,0,,0
A000816,U3559,2026-04-11T17:00:00+09:00,211.80.196.221,KR,FP_23635,0.06,19.2,1.07,11.2,False,False,False,False,False,0,2,False,-14.23776482317151,0,0,,0
A000007,U4372,2026-04-25T14:00:00+09:00,211.57.150.222,KR,FP_20731,0.119,5,1.14,7.8,False,False,False,False,False,1,-1,False,-5.499262844053271,0,0,,0
A000497,U8592,2026-04-03T16:00:00+09:00,211.29.188.5,KR,FP_22522,0.09,9.8,1.39,0,False,False,False,False,False,0,3,False,19.099192181114205,0,0,,0
A000388,U0440,2026-04-26T09:00:00+09:00,211.78.134.153,KR,FP_83959,0.079,10.2,0.8,0,False,False,False,False,False,0,-3,False,1.0764146997311712,0,0,,0
A000057,U9555,2026-04-05T12:00:00+09:00,211.236.130.235,KR,FP_33467,0.025,9.3,0.8,1.0,False,False,True,False,False,2,-1,False,1.783840009692965,0,0,,0
A000810,U7191,2026-04-01T16:00:00+09:00,211.35.125.147,KR,FP_72988,0.083,30.7,0.96,7.2,False,False,False,True,False,0,2,False,8.774252926870346,0,18,L5D:device_변경,0
A000381,U1916,2026-04-02T14:00:00+09:00,211.64.225.133,KR,FP_48454,0.021,25.1,1.24,9.3,False,False,False,False,False,0,-1,False,1.888024746308227,0,0,,0
A000822,U5255,2026-04-10T10:00:00+09:00,211.181.253.8,KR,FP_81509,0.09,13.4,1.19,13.5,False,False,False,False,False,1,0,False,-2.523603379273921,0,0,,0
A000266,U8100,2026-04-15T09:00:00+09:00,211.103.146.99,KR,FP_04406,0.063,8.3,0.91,0,False,False,False,False,False,2,-3,False,17.38986509081129,0,0,,0
A000593,U5386,2026-04-03T14:00:00+09:00,211.175.248.108,KR,FP_92051,0.017,19.7,0.9,0,False,False,True,False,False,0,1,False,3.533510164869817,0,0,,0
A000527,U2346,2026-04-28T17:00:00+09:00,211.16.65.254,KR,FP_11416,0.095,15.3,1.28,0,False,False,False,False,False,0,-2,False,-6.14642585626472,0,0,,0
A000102,U9039,2026-04-05T18:00:00+09:00,211.44.33.158,KR,FP_52188,0.13,20.0,0.8,3.6,False,False,True,False,False,0,0,False,-11.793421735628918,0,0,,0
A000997,U7592,2026-04-24T15:00:00+09:00,8.8.127.90,OVERSEAS,FP_05654,0.014,13.9,0.92,13.0,True,False,False,False,False,0,0,True,14.635184232789332,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000663,U7208,2026-04-01T16:00:00+09:00,211.18.183.245,KR,FP_83591,0.1,23.9,0.88,16.0,False,False,False,False,False,0,-2,False,8.506561581942538,0,0,,0
A000726,U7159,2026-04-09T11:00:00+09:00,211.141.23.204,KR,FP_23759,0.033,12.8,0.97,5.5,False,False,True,False,False,0,2,False,-2.9374600371906956,0,0,,0
A000420,U7265,2026-04-26T11:00:00+09:00,211.1.205.102,KR,FP_82353,0.028,32.3,1.12,7.4,False,False,False,False,False,0,1,False,-6.967752087734747,0,0,,0
A000837,U4033,2026-04-07T14:00:00+09:00,211.119.160.243,KR,FP_36770,0.055,7.7,0.91,3.4,False,False,False,False,False,2,-2,False,5.740308276322857,0,0,,0
A000818,U1071,2026-04-03T09:00:00+09:00,211.4.27.169,KR,FP_11790,0.008,39.9,1.03,7.7,False,False,False,False,False,1,1,False,8.978697457819337,0,0,,0
A000431,U5301,2026-04-05T09:00:00+09:00,211.41.235.245,KR,FP_59514,-0.016,14.5,0.89,2.6,False,False,False,False,False,1,2,False,-7.487737139615649,0,0,,0
A000212,U8476,2026-04-25T12:00:00+09:00,211.29.206.163,KR,FP_89229,0.057,21.7,0.83,5.1,False,False,False,False,False,0,1,False,3.6949044696629265,0,0,,0
A000975,U7541,2026-04-03T14:00:00+09:00,172.217.141.98,OVERSEAS,FP_02994,0.099,22.6,0.8,10.7,True,False,False,False,False,0,-2,True,19.865019139969352,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000568,U4832,2026-04-11T09:00:00+09:00,211.5.182.112,KR,FP_95746,0.08,18.6,1.24,3.9,False,False,False,False,False,0,2,False,-9.149677417034496,0,0,,0
A000972,U3061,2026-04-19T11:00:00+09:00,8.8.124.66,OVERSEAS,FP_07267,0.014,32.9,0.8,0.2,True,False,False,False,False,0,3,True,-6.114376271075058,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000550,U8335,2026-04-30T11:00:00+09:00,211.245.254.63,KR,FP_53146,0.082,20.6,1.01,4.5,False,False,False,False,False,2,2,False,17.740513115836464,0,0,,0
A000610,U2271,2026-04-08T10:00:00+09:00,211.64.137.140,KR,FP_63121,0.057,24.2,0.92,0,False,False,False,False,False,1,-2,False,-0.003886578938373731,0,0,,0
A000232,U6438,2026-04-07T16:00:00+09:00,211.97.173.55,KR,FP_99242,-0.048,31.7,1.14,0,False,False,False,False,False,2,-2,False,0.9084799723886907,0,0,,0
A000063,U1036,2026-04-21T16:00:00+09:00,211.154.209.59,KR,FP_18321,0.111,22.6,1.02,7.5,False,False,False,False,False,0,2,False,-0.12712771102887033,0,0,,0
A000745,U0837,2026-04-11T10:00:00+09:00,211.100.244.59,KR,FP_57921,0.053,25.7,1.07,1.6,False,False,False,False,False,1,-3,False,-1.8304781084825084,0,0,,0
A000699,U0044,2026-04-26T12:00:00+09:00,211.110.46.75,KR,FP_18787,0.031,30.4,1.35,0.3,False,False,False,False,False,0,-1,False,19.05510396389049,0,0,,0
A000843,U5307,2026-04-13T11:00:00+09:00,211.167.17.144,KR,FP_42470,0.059,8.1,0.9,6.3,False,False,True,False,False,0,-2,False,-2.2699035856135965,0,0,,0
A000080,U9237,2026-04-25T18:00:00+09:00,211.229.165.161,KR,FP_19787,-0.002,24.2,0.8,0,False,False,False,False,False,0,-3,False,17.685216261060955,0,0,,0
A000485,U9086,2026-04-08T11:00:00+09:00,211.100.11.90,KR,FP_34314,0.005,21.7,0.98,2.9,False,False,True,False,False,0,-2,False,-8.76357274375297,0,0,,0
A000072,U8314,2026-04-07T11:00:00+09:00,211.246.114.55,KR,FP_45891,0.077,12.1,1.02,0,False,False,False,False,False,1,1,False,-5.792838989150267,0,0,,0
A000116,U4481,2026-04-10T10:00:00+09:00,211.194.202.176,KR,FP_19199,0.04,28.0,0.96,0.5,False,False,False,False,False,0,1,False,-1.7011880619598783,0,0,,0
A000359,U7176,2026-04-24T12:00:00+09:00,211.71.18.98,KR,FP_03325,-0.004,17.5,0.8,3.2,False,False,False,False,False,1,0,False,0.24386371360096337,0,0,,0
A000045,U4633,2026-04-23T16:00:00+09:00,211.36.119.135,KR,FP_81928,0.058,5,0.81,5.8,False,False,True,False,False,0,-3,False,4.67488537625336,0,0,,0
A000711,U4274,2026-04-02T10:00:00+09:00,211.95.243.71,KR,FP_61243,0.084,11.8,0.9,0.2,False,False,False,False,False,1,-3,False,9.247840428688786,0,0,,0
A000827,U7550,2026-04-21T14:00:00+09:00,211.54.62.28,KR,FP_92295,0.108,34.4,1.34,7.9,False,False,True,False,False,0,-2,False,-2.8527235213021482,0,0,,0
A000833,U7609,2026-04-15T11:00:00+09:00,211.72.197.214,KR,FP_03209,0.033,32.3,0.8,0,False,False,False,False,False,1,-2,False,13.698979022237186,0,0,,0
A000252,U0512,2026-04-27T18:00:00+09:00,211.207.108.18,KR,FP_72299,0.043,41.1,0.8,3.2,False,False,False,False,False,0,3,False,-2.848206918382596,0,0,,0
A000369,U0891,2026-04-29T15:00:00+09:00,211.74.110.232,KR,FP_23339,0.08,15.9,1.07,3.7,False,False,False,False,False,0,-3,False,-13.88677695580046,0,0,,0
A000489,U3597,2026-04-29T12:00:00+09:00,211.231.120.202,KR,FP_28652,0.043,12.8,1.39,0,False,False,False,False,False,0,0,False,-10.151233900701467,0,0,,0
A000799,U6371,2026-04-26T16:00:00+09:00,211.59.33.173,KR,FP_32273,0.023,15.1,1.11,6.3,False,False,False,False,False,1,3,False,-5.886461485350512,0,0,,0
A000703,U0550,2026-04-21T13:00:00+09:00,211.245.203.22,KR,FP_91161,0.018,17.7,0.85,11.1,False,False,False,False,False,0,0,False,4.585268923991926,0,0,,0
A000059,U0804,2026-04-30T18:00:00+09:00,211.254.146.117,KR,FP_79570,0.114,22.3,0.87,6.4,False,False,False,False,False,0,-3,False,7.065169036827138,0,0,,0
A000184,U9109,2026-04-24T17:00:00+09:00,211.127.48.236,KR,FP_13358,0.059,14.8,1.38,5.7,False,False,True,False,False,0,2,False,3.87184147388713,0,0,,0
A000695,U8573,2026-04-22T12:00:00+09:00,211.190.128.241,KR,FP_60671,0.028,22.2,1.17,4.7,False,False,False,False,False,0,-1,False,-33.36739805691201,0,0,,0
A000613,U5862,2026-04-08T10:00:00+09:00,211.110.190.190,KR,FP_19011,0.129,20.9,0.9,4.7,False,False,False,False,False,1,1,False,1.3452222346772706,0,0,,0
A000739,U2295,2026-04-05T17:00:00+09:00,211.147.13.113,KR,FP_48609,0.063,5.4,0.88,2.2,False,False,False,False,False,0,-2,False,14.868431794946261,0,0,,0
A000138,U7917,2026-04-22T16:00:00+09:00,211.8.3.210,KR,FP_01554,0.13,21.7,0.84,4.1,False,False,False,False,False,1,-2,False,3.520872692587953,0,0,,0
A000981,U2559,2026-04-01T11:00:00+09:00,172.217.218.11,OVERSEAS,FP_16137,0.034,16.2,1.09,5.7,True,False,False,False,False,0,-3,True,11.601985322119182,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000907,U7595,2026-04-22T15:00:00+09:00,211.165.230.68,KR,FP_42849,0.783,112.9,2.74,173.7,True,False,False,False,True,4,-22,False,-21.128796466064944,1,100,mouse_jitter=113ms|key_burst=2.74|rdp_latency=174ms|device_drift=0.78|L5D:tz_변경|L5D:반복신청_4회|L5F:상실소급_22일|L5B:immig_overseas,1
A000113,U9464,2026-04-08T09:00:00+09:00,211.245.87.194,KR,FP_19370,-0.035,23.2,0.87,0,False,False,False,False,False,0,-2,False,-6.83786279193488,0,0,,0
A000050,U7942,2026-04-04T09:00:00+09:00,211.122.81.159,KR,FP_72200,0.101,20.9,1.06,14.5,False,False,False,False,False,0,2,False,-4.064976775487129,0,0,,0
A000675,U4674,2026-04-11T15:00:00+09:00,211.163.91.73,KR,FP_05497,0.044,26.4,0.8,8.4,False,False,False,False,False,0,-1,False,-0.46618947552246615,0,0,,0
A000321,U7515,2026-04-16T16:00:00+09:00,211.2.252.121,KR,FP_28427,0.023,10.4,0.88,3.3,False,False,False,False,False,0,1,False,2.1763688499060536,0,0,,0
A000267,U5786,2026-04-22T15:00:00+09:00,211.207.102.7,KR,FP_96591,0.048,13.6,0.8,0,False,False,False,False,False,1,-2,False,-4.934221826855325,0,0,,0
A000602,U7602,2026-04-14T15:00:00+09:00,211.3.191.114,KR,FP_66528,0.028,40.1,0.97,14.5,False,False,False,False,False,1,0,False,2.257965353409184,0,0,,0
A000348,U4553,2026-04-09T11:00:00+09:00,211.143.140.131,KR,FP_01862,0.046,6.4,1.28,0.6,False,False,False,False,False,0,-2,False,-17.843331106894198,0,0,,0
A000335,U8741,2026-04-03T16:00:00+09:00,211.67.47.239,KR,FP_12749,0.079,5.4,1.08,3.6,False,False,False,False,False,0,-1,False,-10.843505501440312,0,0,,0
A000092,U3964,2026-04-23T11:00:00+09:00,211.149.219.0,KR,FP_80585,0.011,30.4,1.11,11.9,False,False,False,False,False,0,3,False,12.676300198541906,0,0,,0
A000705,U1598,2026-04-28T17:00:00+09:00,211.142.99.8,KR,FP_43604,0.036,30.1,0.8,1.8,False,False,False,False,False,0,2,False,14.367844182672801,0,0,,0
A000829,U2882,2026-04-07T13:00:00+09:00,211.73.96.63,KR,FP_92127,0.055,20.5,0.87,9.9,False,False,False,False,False,0,0,False,-13.679539924136215,0,0,,0
A000900,U6855,2026-04-19T12:00:00+09:00,211.213.77.218,KR,FP_71704,0.471,150.3,2.42,155.1,True,False,True,False,False,2,-22,False,-27.634204416796273,1,95,mouse_jitter=150ms|key_burst=2.42|rdp_latency=155ms|L5F:상실소급_22일|L5B:immig_overseas,1
A000390,U5238,2026-04-15T11:00:00+09:00,211.182.83.27,KR,FP_35740,0.004,30.9,1.06,4.6,False,False,False,False,False,0,2,False,1.8145942701168054,0,0,,0
A000518,U0463,2026-04-23T11:00:00+09:00,211.133.233.75,KR,FP_33331,0.051,33.1,0.94,2.5,False,False,True,False,False,0,2,False,-18.43101129405356,0,0,,0
A000319,U2025,2026-04-03T10:00:00+09:00,211.230.185.43,KR,FP_68658,-0.026,15.7,0.8,11.8,False,False,False,True,False,0,-1,False,-2.1364712332526508,0,18,L5D:device_변경,0
A000450,U1141,2026-04-03T14:00:00+09:00,211.161.205.84,KR,FP_56895,0.128,26.4,0.85,0,False,False,True,False,False,0,2,False,19.068912833878322,0,0,,0
A000562,U5908,2026-04-24T14:00:00+09:00,211.190.121.141,KR,FP_27530,0.032,17.8,1.22,9.4,False,False,True,False,False,1,3,False,5.709829951621734,0,0,,0
A000633,U7437,2026-04-02T12:00:00+09:00,211.144.63.27,KR,FP_64012,0.067,16.4,1.2,4.9,False,False,False,False,False,1,2,False,-0.30283329980636753,0,0,,0
A000898,U7542,2026-04-12T18:00:00+09:00,211.167.145.188,KR,FP_06674,0.071,7.4,1.25,0,False,False,False,False,False,0,2,False,-3.4128729760799303,0,0,,0
A000405,U6190,2026-04-20T14:00:00+09:00,211.145.164.31,KR,FP_03690,0.087,15.6,0.94,0,False,False,False,False,False,0,0,False,13.553776618556393,0,0,,0
A000595,U6877,2026-04-17T12:00:00+09:00,211.132.94.27,KR,FP_12117,0.125,28.4,0.87,9.1,False,False,False,False,False,0,3,False,-1.9150221239228316,0,0,,0
A000715,U5671,2026-04-15T15:00:00+09:00,211.84.235.0,KR,FP_86326,0.129,32.4,1.33,4.4,False,False,False,False,False,0,2,False,3.882967955080885,0,0,,0
A000928,U9595,2026-04-11T16:00:00+09:00,211.80.110.229,KR,FP_55691,0.861,131.2,2.81,99.6,True,True,True,False,True,2,-27,False,-8.053921171929037,1,100,mouse_jitter=131ms|key_burst=2.81|rdp_latency=100ms|device_drift=0.86|L5E:체불사업장_자의퇴직위장|L5D:tz_변경|L5F:상실소급_27일|L5B:immig_overseas,1
A000824,U0175,2026-04-24T18:00:00+09:00,211.9.154.194,KR,FP_26168,0.09,14.5,1.29,6.7,False,False,False,False,False,1,3,False,-13.944812055731557,0,0,,0
A000632,U2015,2026-04-14T16:00:00+09:00,211.177.147.56,KR,FP_01093,-0.026,20.1,0.89,5.6,False,False,False,False,False,0,-1,False,7.67735042586991,0,0,,0
A000876,U7690,2026-04-11T10:00:00+09:00,211.250.175.32,KR,FP_32977,-0.03,5,1.19,0.2,False,False,False,False,False,0,-2,False,-4.962572305763259,0,0,,0
A000679,U4524,2026-04-15T17:00:00+09:00,211.37.161.19,KR,FP_56804,0.103,32.6,1.18,1.8,False,False,False,False,False,1,2,False,-0.8671078240717722,0,0,,0
A000906,U1929,2026-04-05T10:00:00+09:00,211.229.64.76,KR,FP_94735,0.871,126.3,2.64,188.4,True,False,False,True,True,2,-22,True,-12.603734006314628,1,100,mouse_jitter=126ms|key_burst=2.64|rdp_latency=188ms|device_drift=0.87|L5D:device+tz_변경|L5F:상실소급_22일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000432,U9326,2026-04-05T12:00:00+09:00,211.24.144.165,KR,FP_07280,0.048,7.4,0.93,3.7,False,False,False,False,False,0,-3,False,3.57642409024211,0,0,,0
A000870,U6117,2026-04-18T13:00:00+09:00,211.244.34.94,KR,FP_76300,-0.005,26.6,1.01,7.8,False,False,False,True,False,0,3,False,12.15882755111078,0,18,L5D:device_변경,0
A000271,U2995,2026-04-24T12:00:00+09:00,211.255.102.120,KR,FP_96395,0.114,20.4,1.16,6.2,False,False,False,False,False,0,-3,False,18.819549939624437,0,0,,0
A000385,U5916,2026-04-13T11:00:00+09:00,211.218.189.197,KR,FP_48868,0.012,29.2,1.01,3.1,False,False,False,False,False,0,0,False,10.145832931280355,0,0,,0
A000641,U7195,2026-04-28T18:00:00+09:00,211.63.221.74,KR,FP_83388,-0.003,25.5,1.01,4.9,False,False,False,False,False,0,-1,False,-7.416433931006332,0,0,,0
A000403,U5630,2026-04-26T17:00:00+09:00,211.9.16.220,KR,FP_15616,0.052,13.5,1.12,1.0,False,False,False,False,False,0,2,False,7.779534796134992,0,0,,0
A000189,U2616,2026-04-04T12:00:00+09:00,211.123.136.28,KR,FP_28759,-0.147,5,0.8,0,False,False,False,False,False,0,2,False,15.090225826474043,0,0,,0
